loop_
_pd_proc_2theta
_pd_proc_2theta_corrected
_pd_proc_intensity_plus_net
_pd_proc_intensity_minus_net
_pd_proc_intensity_bkg_calc
_pd_proc_intensity_plus
_pd_proc_intensity_plus_sigma
_pd_proc_intensity_minus
_pd_proc_intensity_minus_sigma
_pd_proc_excluded
   12.87    16.04       0.00       0.00   47518.25   23850.51884   230.38394   24598.47   233.68    True
   12.92    16.09       0.00       0.00   47490.01   24122.64199   239.93402   23403.25   236.79    True
   12.97    16.14       0.00       0.00   47461.81   23486.15664    226.0043   23794.52   227.41    True
   13.02    16.19       0.00       0.00   47434.07   24108.84573   239.44981   24161.24   239.77    True
   13.07    16.24       0.00       0.00   47406.70   23630.92849   229.13276   23865.32   230.24    True
   13.12    16.29       0.00       0.00   47379.78   23715.71835   235.30865   23956.66   236.47    True
   13.17    16.34       0.00       0.00   47353.33   23796.64438   241.72028   23447.93   240.23    True
   13.22    16.39       0.00       0.00   47324.98   23384.86827   239.56652   24212.22   243.41    True
   13.27    16.44       0.00       0.00   47299.49   23957.66421   236.34958   23808.36   235.78    True
   13.32    16.49       0.00       0.00   47267.30   24037.32364   232.70716   23837.26   231.93    True
   13.37    16.54       0.00       0.00   47249.65   23284.40763   232.45247   23934.67   235.42    True
   13.42    16.59       0.00       0.00   47225.64   24375.88377   237.26279   23771.94   234.71    True
   13.47    16.64       0.00       0.00   47202.12   24488.83495   243.88365   23881.97   241.25    True
   13.52    16.69       0.00       0.00   47179.09   23835.56493   227.35571   23558.52   226.26    True
   13.57    16.74       0.00       0.00   47156.53   23943.02611   234.57652   23542.98   232.91    True
   13.62    16.79       0.00       0.00   47134.46   23802.71618   231.92271   23526.00   230.80    True
   13.67    16.84       0.00       0.00   47112.88   23773.72971   234.95117   23799.97   235.15    True
   13.72    16.89       0.00       0.00   47089.24   23910.14481   229.96887   23482.39   228.21    True
   13.77    16.94       0.00       0.00   47068.66   23769.98565   236.94578   23753.86   236.96    True
   13.82    16.99       0.00       0.00   47048.57   23903.86978   227.96532   23725.00   227.28    True
   13.87    17.04       0.00       0.00   47031.45   23460.40956   233.62207   23259.67   232.81    True
   13.92    17.09       0.00       0.00   47010.06   23560.86952   228.19756   23540.22   228.20    True
   13.97    17.14       0.00       0.00   47004.56   22923.88266   233.30746   23486.40   235.94    True
   14.02    17.19       0.00       0.00   46974.38   23757.24632   229.99107   23761.64   230.10    True
   14.07    17.24       0.00       0.00   46957.36   23534.77735   230.49738   23763.05   231.58    True
   14.12    17.29       0.00       0.00   46940.79   23750.14001   229.99134   23938.55   230.89    True
   14.17    17.34       0.00       0.00   46924.67   23738.18176   230.35912   23648.04   230.05    True
   14.22    17.39       0.00       0.00   46908.99   23593.97113   230.21793   23368.94   229.32    True
   14.27    17.44       0.00       0.00   46893.73   23153.06881   229.72735   23639.50   231.96    True
   14.32    17.49       0.00       0.00   46878.89    23703.6147   231.38842   23504.16   230.60    True
   14.37    17.54       0.00       0.00   46867.11   23231.85456   229.09361   23318.77   229.57    True
   14.42    17.59       0.00       0.00   46850.58   23545.73403   226.44551   23425.55   226.01    True
   14.47    17.64       0.00       0.00   46837.09   23675.68559   232.19798   23343.41   230.82    True
   14.52    17.69       0.00       0.00   46823.96   23496.63371   227.51928   23684.20   228.42    True
   14.57    17.74       0.00       0.00   46813.55    23590.5449   233.24235   23564.11   233.22    True
   14.62    17.79       0.00       0.00   46801.08   23486.00472   227.30885   23600.09   227.89    True
   14.67    17.84       0.00       0.00   46801.37   23545.85906   229.41986   23308.13   228.47    True
   14.72    17.89       0.00       0.00   46789.45   23758.16258   231.07297   23655.66   230.71    True
   14.77    17.94       0.00       0.00   46777.76   23064.12624   229.40517   23871.56   233.05    True
   14.82    17.99       0.00       0.00   46766.29    23279.7278   226.23031   23258.47   226.22    True
   14.87    18.04       0.00       0.00   46755.02   23573.10448    230.1394   23458.85   229.73    True
   14.92    18.09       0.00       0.00   46743.93   23144.44732   225.83333   23433.10   227.17    True
   14.97    18.14       0.00       0.00   46733.02   23569.04301   230.75728   23462.86   230.38    True
   15.02    18.19       0.00       0.00   46722.26   23163.63888   232.27581   23445.52   233.63    True
   15.07    18.24       0.00       0.00   46714.19   23363.74321   232.76284   23251.02   232.34    True
   15.12    18.29       0.00       0.00   46703.68   23266.72686   228.26819   23453.30   229.17    True
   15.17    18.34       0.00       0.00   46693.26   23756.38917   230.31564   23566.14   229.58    True
   15.22    18.39       0.00       0.00   46682.93   23269.17331   225.40399   23371.29   225.93    True
   15.27    18.44       0.00       0.00   46672.57   23358.66473   226.49596   23689.57   228.01    True
   15.32    18.49       0.00       0.00   46662.27   23859.03684   233.78826   23376.27   231.75    True
   15.37    18.54       0.00       0.00   46651.54   23939.53479   233.41976   23318.71   230.78    True
   15.42    18.59       0.00       0.00   46640.84   23538.68245   229.21623   23663.81   229.84    True
   15.47    18.64       0.00       0.00   46630.16    23524.0943   226.35969   23573.15   226.66    True
   15.52    18.69       0.00       0.00   46619.49   23942.55155   231.83602   23733.51   231.02    True
   15.57    18.74       0.00       0.00   46608.81   23701.22525    233.1897   24045.98   234.79    True
   15.62    18.79       0.00       0.00   46598.13   23643.64106    228.9424   23675.15   229.17    True
   15.67    18.84       0.00       0.00   46587.42   23795.88354   232.85485   23818.13   233.04    True
   15.72    18.89       0.00       0.00   46576.69   23831.08481   196.05271   23974.97   196.65    True
   15.77    18.94       0.00       0.00   46565.83   23657.37716   222.57151   23953.46   223.90    True
   15.82    18.99       0.00       0.00   46554.93   24681.97897   361.23354   24372.60   359.33    True
   15.87    19.04       0.00       0.00   46543.99   23922.04658    355.0966   23726.17   353.93    True
   15.92    19.09       0.00       0.00   46532.99   23922.75899   225.65425   23570.35   224.25    True
   15.97    19.14       0.00       0.00   46521.94   23541.08443   194.96824   24254.91   197.67    True
   16.02    19.19       0.00       0.00   46510.84   23570.15407   231.15645   23811.82   232.30    True
   16.07    19.24       0.00       0.00   46499.69   24151.64604   232.95099   23584.49   230.58    True
   16.12    19.29       0.00       0.00   46488.49   23863.74205   234.77586   23884.82   234.96    True
   16.17    19.34       0.00       0.00   46477.25     23646.197   231.08033   23612.95   231.02    True
   16.22    19.39       0.00       0.00   46465.95   23783.35527   234.40064   23706.59   234.16    True
   16.27    19.44       0.00       0.00   46454.59   23908.66006   231.78915   24058.31   232.52    True
   16.32    19.49       0.00       0.00   46443.19   24175.34043   239.15482   24136.06   239.07    True
   16.37    19.54       0.00       0.00   46431.72   23871.02771   236.05357   23568.44   234.81    True
   16.42    19.59       0.00       0.00   46420.19   23924.49683   248.34144   24212.52   249.76    True
   16.47    19.64       0.00       0.00   46408.60   24143.26644   233.57527   24292.45   234.30    True
   16.52    19.69       0.00       0.00   46396.96   24063.38624   225.32426   23936.81   224.87    True
   16.57    19.74       0.00       0.00   46385.26    24099.9327    231.4777   24378.01   232.76    True
   16.62    19.79       0.00       0.00   46373.49   24115.11376   234.99054   23976.42   234.48    True
   16.67    19.84       0.00       0.00   46361.67   24565.00603    240.8816   24317.01   239.88    True
   16.72    19.89       0.00       0.00   46349.78   23927.86661   231.54065   24192.68   232.77    True
   16.77    19.94       0.00       0.00   46337.84     24058.504   233.26242   24327.30   234.51    True
   16.82    19.99       0.00       0.00   46325.83   24746.79075    235.6829   24539.51   234.89    True
   16.87    20.04       0.00       0.00   46313.76   24425.13048   237.42345   24294.35   236.95    True
   16.92    20.09       0.00       0.00   46301.62   24124.52184   230.59934   24991.99   234.36    True
   16.97    20.14       0.00       0.00   46289.42   24489.06106   236.95457   24299.21   236.22    True
   17.02    20.19       0.00       0.00   46277.16    24132.6415   233.61357   23965.84   232.98    True
   17.07    20.24       0.00       0.00   46264.83   23995.20253   232.22549   23587.09   230.54    True
   17.12    20.29       0.00       0.00   46252.43   24058.74443   230.48002   23511.68   228.21    True
   17.17    20.34       0.00       0.00   46239.97   23768.06309   230.73629   23677.10   230.43    True
   17.22    20.39       0.00       0.00   46227.44   23798.15056    233.5535   23288.65   231.40    True
   17.27    20.44       0.00       0.00   46214.85   23160.37531    231.3758   23680.59   233.78    True
   17.32    20.49       0.00       0.00   46202.19   23643.61482   215.39782   22852.31   212.23    True
   17.37    20.54       0.00       0.00   46189.46   23258.67979   224.02586   23193.46   223.83    True
   17.42    20.59       0.00       0.00   46176.66   23244.55624   238.81175   23451.94   239.85    True
   17.47    20.64       0.00       0.00   46163.80   23839.14685   245.91195   23028.35   242.23    True
   17.52    20.69       0.00       0.00   46150.86   23326.33972   233.09345   23358.31   233.32    True
   17.57    20.74       0.00       0.00   46137.86   23539.05009   220.82663   23129.26   219.18    True
   17.62    20.79       0.00       0.00   46124.79   23247.03252   229.23604   23184.37   229.04    True
   17.67    20.84       0.00       0.00   46111.65   23059.58417   224.58842   23001.64   224.43    True
   17.72    20.89       0.00       0.00   46098.44   23615.99989   228.18652   22969.17   225.47    True
   17.77    20.94       0.00       0.00   46085.16    23296.9877   230.44551   23026.38   229.33    True
   17.82    20.99       0.00       0.00   46071.82   23103.40751   228.86071   23232.48   229.52    True
   17.87    21.04       0.00       0.00   46058.40   23304.00815    227.3197   23359.60   227.65    True
   17.92    21.09       0.00       0.00   46044.91   23001.57336   229.18866   23167.32   230.02    True
   17.97    21.14       0.00       0.00   46031.36   23446.46807   227.36253   23260.24   226.65    True
   18.02    21.19       0.00       0.00   46017.73    23271.7343   227.99319   23099.98   227.33    True
   18.07    21.24       0.00       0.00   46004.04   23726.14694   228.01876   23624.62   227.66    True
   18.12    21.29       0.00       0.00   45990.27   22974.48944   230.91136   23607.54   233.82    True
   18.17    21.34       0.00       0.00   45976.44   23503.68722   225.19581   23338.05   224.57    True
   18.22    21.39       0.00       0.00   45962.54    23066.3231   230.89115   23216.43   231.65    True
   18.27    21.44       0.00       0.00   45948.57   23310.69106   226.18696   22913.88   224.55    True
   18.32    21.49       0.00       0.00   45934.52    22811.0283   225.04531   23029.81   226.09    True
   18.37    21.54       0.00       0.00   45920.41   22859.58875   229.29933   23233.63   231.05    True
   18.42    21.59       0.00       0.00   45906.23   23481.40253   228.68603   22986.20   226.61    True
   18.47    21.64       0.00       0.00   45891.99   22850.41257   223.52596   23073.82   224.59    True
   18.52    21.69       0.00       0.00   45877.67   23003.80422   234.01713   22893.31   233.60    True
   18.57    21.74       0.00       0.00   45863.28   22725.21097   221.27922   23139.33   223.16    True
   18.62    21.79       0.00       0.00   45848.83   22935.37286    227.5534   22848.80   227.26    True
   18.67    21.84       0.00       0.00   45834.31   22771.37098   223.40154   23118.67   225.00    True
   18.72    21.89       0.00       0.00   45819.72   22955.69331   228.83213   22944.40   228.87    True
   18.77    21.94       0.00       0.00   45805.07   23041.59008    225.6157   23229.34   226.52    True
   18.82    21.99       0.00       0.00   45790.35   22884.04146   228.75937   23132.35   229.95    True
   18.87    22.04       0.00       0.00   45775.56   22706.64168   223.51122   23156.01   225.56    True
   18.92    22.09       0.00       0.00   45760.71    23155.5303   228.16141   22508.77   225.37    True
   18.97    22.14       0.00       0.00   45745.78   23128.02054   227.66003   22888.53   226.70    True
   19.02    22.19       0.00       0.00   45730.80   22942.04846   231.17554   23079.38   231.88    True
   19.07    22.24       0.00       0.00   45715.74   23013.44307   223.50958   23662.31   226.39    True
   19.12    22.29       0.00       0.00   45700.62   23000.54374   232.52522   23273.14   233.84    True
   19.17    22.34       0.00       0.00   45685.44   23602.71977   228.40404   23271.55   227.05    True
   19.22    22.39       0.00       0.00   45670.19   23649.13577   232.79589   23572.78   232.55    True
   19.27    22.44       0.00       0.00   45654.89   23203.84687   227.40456   23437.15   228.52    True
   19.32    22.49       0.00       0.00   45639.53   23830.05887   238.61727   23231.46   236.01    True
   19.37    22.54       0.00       0.00   45624.11   23480.21328   224.73207   23059.76   223.01    True
   19.42    22.59       0.00       0.00   45608.63    23047.1616   233.40256   23583.86   235.90    True
   19.47    22.64       0.00       0.00   45593.10   23110.25808   227.31671   23651.82   229.77    True
