I_sum = I_plus + I_minus
I_diff = I_plus - I_minus

del 2Theta < 8.5
del 2Theta > 99.6

     2Theta I_plus(/100) sI_plus(/10) I_minus(/100) sI_minus(/10)
   11.07000  24246.93139  224.99005  24189.93000  224.84000
   11.12000  24638.03810  231.12962  24464.03000  230.48000
   11.17000  24004.06792  229.05486  24388.68000  230.78000
   11.22000  24383.45047  227.74144  24543.83000  228.50000
   11.27000  24515.49327  225.22772  24327.62000  224.54000
   11.32000  24655.63448  217.93764  24431.92000  217.13000
   11.37000  24562.51670  207.16167  24760.22000  207.99000
   11.42000  24355.25340  370.48995  25342.50000  377.26000
   11.47000  24412.25825  342.24007  24473.65000  342.77000
   11.52000  24309.71448  236.19787  24221.16000  235.91000
   11.57000  24084.55922  229.57617  23789.11000  228.41000
   11.62000  24153.37155  215.53854  24046.88000  215.19000
   11.67000  24235.63613  225.59222  24480.20000  226.69000
   11.72000  24147.28105  229.59054  23962.55000  228.89000
   11.77000  24101.81437  228.26784  24189.28000  228.72000
   11.82000  23958.11911  231.61987  24673.74000  234.78000
   11.87000  23904.81477  230.44829  24117.96000  231.45000
   11.92000  24329.00028  235.20277  24545.46000  236.22000
   11.97000  23944.38848  230.91626  24151.79000  231.90000
   12.02000  24046.61992  229.46595  23789.61000  228.46000
   12.07000  24018.14617  227.34560  23867.12000  226.79000
   12.12000  23984.15676  241.04999  24089.94000  241.61000
   12.17000  24274.05485  229.39988  23992.69000  228.29000
   12.22000  24056.40571  232.99866  23719.30000  231.62000
   12.27000  23759.03783  227.41894  24131.96000  229.09000
   12.32000  23913.95125  237.62851  24110.43000  238.59000
   12.37000  23898.23541  232.84249  23975.36000  233.26000
   12.42000  24107.60181  234.72524  24238.88000  235.38000
   12.47000  24200.17164  230.88039  24311.55000  231.45000
   12.52000  23608.18294  231.83751  24311.97000  234.99000
   12.57000  24069.19579  231.99273  23820.07000  231.00000
   12.62000  23374.36194  232.76854  23905.10000  235.20000
   12.67000  23621.97448  228.00478  23584.09000  227.92000
   12.72000  23436.02595  230.05026  24025.67000  232.71000
   12.77000  23793.46630  233.66580  23967.69000  234.52000
   12.82000  23977.48206  238.42577  23975.23000  238.51000
   12.87000  23850.51884  230.38394  24598.47000  233.68000
   12.92000  24122.64199  239.93402  23403.25000  236.79000
   12.97000  23486.15664  226.00430  23794.52000  227.41000
   13.02000  24108.84573  239.44981  24161.24000  239.77000
   13.07000  23630.92849  229.13276  23865.32000  230.24000
   13.12000  23715.71835  235.30865  23956.66000  236.47000
   13.17000  23796.64438  241.72028  23447.93000  240.23000
   13.22000  23384.86827  239.56652  24212.22000  243.41000
   13.27000  23957.66421  236.34958  23808.36000  235.78000
   13.32000  24037.32364  232.70716  23837.26000  231.93000
   13.37000  23284.40763  232.45247  23934.67000  235.42000
   13.42000  24375.88377  237.26279  23771.94000  234.71000
   13.47000  24488.83495  243.88365  23881.97000  241.25000
   13.52000  23835.56493  227.35571  23558.52000  226.26000
   13.57000  23943.02611  234.57652  23542.98000  232.91000
   13.62000  23802.71618  231.92271  23526.00000  230.80000
   13.67000  23773.72971  234.95117  23799.97000  235.15000
   13.72000  23910.14481  229.96887  23482.39000  228.21000
   13.77000  23769.98565  236.94578  23753.86000  236.96000
   13.82000  23903.86978  227.96532  23725.00000  227.28000
   13.87000  23460.40956  233.62207  23259.67000  232.81000
   13.92000  23560.86952  228.19756  23540.22000  228.20000
   13.97000  22923.88266  233.30746  23486.40000  235.94000
   14.02000  23757.24632  229.99107  23761.64000  230.10000
   14.07000  23534.77735  230.49738  23763.05000  231.58000
   14.12000  23750.14001  229.99134  23938.55000  230.89000
   14.17000  23738.18176  230.35912  23648.04000  230.05000
   14.22000  23593.97113  230.21793  23368.94000  229.32000
   14.27000  23153.06881  229.72735  23639.50000  231.96000
   14.32000  23703.61470  231.38842  23504.16000  230.60000
   14.37000  23231.85456  229.09361  23318.77000  229.57000
   14.42000  23545.73403  226.44551  23425.55000  226.01000
   14.47000  23675.68559  232.19798  23343.41000  230.82000
   14.52000  23496.63371  227.51928  23684.20000  228.42000
   14.57000  23590.54490  233.24235  23564.11000  233.22000
   14.62000  23486.00472  227.30885  23600.09000  227.89000
   14.67000  23545.85906  229.41986  23308.13000  228.47000
   14.72000  23758.16258  231.07297  23655.66000  230.71000
   14.77000  23064.12624  229.40517  23871.56000  233.05000
   14.82000  23279.72780  226.23031  23258.47000  226.22000
   14.87000  23573.10448  230.13940  23458.85000  229.73000
   14.92000  23144.44732  225.83333  23433.10000  227.17000
   14.97000  23569.04301  230.75728  23462.86000  230.38000
   15.02000  23163.63888  232.27581  23445.52000  233.63000
   15.07000  23363.74321  232.76284  23251.02000  232.34000
   15.12000  23266.72686  228.26819  23453.30000  229.17000
   15.17000  23756.38917  230.31564  23566.14000  229.58000
   15.22000  23269.17331  225.40399  23371.29000  225.93000
   15.27000  23358.66473  226.49596  23689.57000  228.01000
   15.32000  23859.03684  233.78826  23376.27000  231.75000
   15.37000  23939.53479  233.41976  23318.71000  230.78000
   15.42000  23538.68245  229.21623  23663.81000  229.84000
   15.47000  23524.09430  226.35969  23573.15000  226.66000
   15.52000  23942.55155  231.83602  23733.51000  231.02000
   15.57000  23701.22525  233.18970  24045.98000  234.79000
   15.62000  23643.64106  228.94240  23675.15000  229.17000
   15.67000  23795.88354  232.85485  23818.13000  233.04000
   15.72000  23831.08481  196.05271  23974.97000  196.65000
   15.77000  23657.37716  222.57151  23953.46000  223.90000
   15.82000  24681.97897  361.23354  24372.60000  359.33000
   15.87000  23922.04658  355.09660  23726.17000  353.93000
   15.92000  23922.75899  225.65425  23570.35000  224.25000
   15.97000  23541.08443  194.96824  24254.91000  197.67000
   16.02000  23570.15407  231.15645  23811.82000  232.30000
   16.07000  24151.64604  232.95099  23584.49000  230.58000
   16.12000  23863.74205  234.77586  23884.82000  234.96000
   16.17000  23646.19700  231.08033  23612.95000  231.02000
   16.22000  23783.35527  234.40064  23706.59000  234.16000
   16.27000  23908.66006  231.78915  24058.31000  232.52000
   16.32000  24175.34043  239.15482  24136.06000  239.07000
   16.37000  23871.02771  236.05357  23568.44000  234.81000
